file,class,method,signature,jdk_annotation,our_verdict,reason,category,dataflow_ms,check_ms,total_method_ms,jimple_stmts,graph_nodes,graph_edges,file_total_ms,file_ir_loading_ms,file_call_graph_ms,file_dataflow_total_ms,file_check_total_ms,file_methods_count
EnumMap.java,java.util.EnumMap$1,<init>,<java.util.EnumMap$1: void <init>()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.3,0.0,0.3,3,1,0,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EnumMapIterator,hasNext,<java.util.EnumMap$EnumMapIterator: boolean hasNext()>,Pure,SIDE_EFFECTING,mutates this via field index,Tool False Positive,4.5,0.3,4.8,24,4,2,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$ValueIterator,next,<java.util.EnumMap$ValueIterator: java.lang.Object next()>,,SIDE_EFFECTING,mutates this via field index,Both Side-Effecting,3.7,0.0,3.8,17,9,5,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EnumMapIterator,<init>,<java.util.EnumMap$EnumMapIterator: void <init>(java.util.EnumMap)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.4,0.0,0.4,7,2,1,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$ValueIterator,<init>,<java.util.EnumMap$ValueIterator: void <init>(java.util.EnumMap)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.2,0.0,0.2,5,2,2,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntrySet,fillEntryArray,<java.util.EnumMap$EntrySet: java.lang.Object[] fillEntryArray(java.lang.Object[])>,,SIDE_EFFECTING,mutates Object[] parameter via field array element,Both Side-Effecting,1.5,0.0,1.6,28,11,4,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,isValidKey,<java.util.EnumMap: boolean isValidKey(java.lang.Object)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.4,0.0,0.4,14,5,1,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntryIterator$Entry,checkIndexForEntryUse,<java.util.EnumMap$EntryIterator$Entry: void checkIndexForEntryUse()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.2,0.0,0.3,7,2,0,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntryIterator$Entry,getValue,<java.util.EnumMap$EntryIterator$Entry: java.lang.Object getValue()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.7,0.0,0.7,11,8,4,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntryIterator$Entry,getKey,<java.util.EnumMap$EntryIterator$Entry: java.lang.Enum getKey()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.4,0.0,0.4,8,6,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntryIterator$Entry,getKey,<java.util.EnumMap$EntryIterator$Entry: java.lang.Object getKey()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.2,0.1,0.3,3,6,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntryIterator$Entry,equals,<java.util.EnumMap$EntryIterator$Entry: boolean equals(java.lang.Object)>,,SIDE_EFFECT_FREE,,Annotation Deficit,2.0,0.0,2.1,38,21,12,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,maskNull,<java.util.EnumMap: java.lang.Object maskNull(java.lang.Object)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.3,0.0,0.3,7,4,1,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,containsMapping,"<java.util.EnumMap: boolean containsMapping(java.lang.Object,java.lang.Object)>",,SIDE_EFFECTING,Object parameter escapes to global scope,Both Side-Effecting,0.6,0.1,0.8,16,9,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntrySet,contains,<java.util.EnumMap$EntrySet: boolean contains(java.lang.Object)>,Pure,SIDE_EFFECT_FREE,,Match,0.9,0.0,0.9,14,19,11,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,removeMapping,"<java.util.EnumMap: boolean removeMapping(java.lang.Object,java.lang.Object)>",,SIDE_EFFECTING,mutates this via field size,Both Side-Effecting,0.7,0.0,0.8,20,9,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntrySet,remove,<java.util.EnumMap$EntrySet: boolean remove(java.lang.Object)>,,SIDE_EFFECTING,mutates loaded object 'load this$0 from parameter this' via field size,Both Side-Effecting,1.0,1.4,2.4,14,19,11,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntrySet,<init>,<java.util.EnumMap$EntrySet: void <init>(java.util.EnumMap)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.3,0.0,0.3,5,2,1,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntrySet,size,<java.util.EnumMap$EntrySet: int size()>,Pure,SIDE_EFFECT_FREE,,Match,0.1,0.0,0.1,4,2,1,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntrySet,toArray,<java.util.EnumMap$EntrySet: java.lang.Object[] toArray(java.lang.Object[])>,,SIDE_EFFECTING,writes to static field unknown,Both Side-Effecting,0.8,0.1,0.9,14,12,5,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,clear,<java.util.EnumMap: void clear()>,,SIDE_EFFECTING,mutates this via field size,Both Side-Effecting,0.1,0.0,0.2,5,2,1,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntrySet,clear,<java.util.EnumMap$EntrySet: void clear()>,,SIDE_EFFECTING,mutates loaded object 'load this$0 from parameter this' via field size,Both Side-Effecting,0.2,0.0,0.2,4,3,2,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntryIterator,<init>,<java.util.EnumMap$EntryIterator: void <init>(java.util.EnumMap)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.2,0.0,0.2,5,2,2,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntrySet,iterator,<java.util.EnumMap$EntrySet: java.util.Iterator iterator()>,SideEffectFree,SIDE_EFFECT_FREE,,Match,0.2,0.0,0.2,5,3,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntrySet,toArray,<java.util.EnumMap$EntrySet: java.lang.Object[] toArray()>,SideEffectFree,SIDE_EFFECT_FREE,,Match,0.3,0.0,0.3,6,11,5,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,get,<java.util.EnumMap: java.lang.Object get(java.lang.Object)>,,SIDE_EFFECTING,Object parameter escapes to global scope,Both Side-Effecting,0.4,0.0,0.4,12,8,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntryIterator$Entry,hashCode,<java.util.EnumMap$EntryIterator$Entry: int hashCode()>,,SIDE_EFFECTING,loaded object 'load this$0 from load this$1 from parameter this' escapes to global scope,Both Side-Effecting,0.1,0.0,0.2,10,3,2,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,entryHashCode,<java.util.EnumMap: int entryHashCode(int)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.3,0.0,0.3,10,7,4,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntryIterator$Entry,hashCode,<java.util.EnumMap$EntryIterator$Entry: int hashCode()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.9,0.0,0.9,10,6,4,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,entryHashCode,<java.util.EnumMap: int entryHashCode(int)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.5,0.0,0.6,10,10,6,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntryIterator$Entry,hashCode,<java.util.EnumMap$EntryIterator$Entry: int hashCode()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.3,0.0,0.3,10,6,4,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,entryHashCode,<java.util.EnumMap: int entryHashCode(int)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.2,0.0,0.2,10,10,6,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntryIterator$Entry,toString,<java.util.EnumMap$EntryIterator$Entry: java.lang.String toString()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.4,0.0,0.4,25,10,5,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,putAll,<java.util.EnumMap: void putAll(java.util.Map)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,1.3,0.1,1.4,42,15,10,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,size,<java.util.EnumMap: int size()>,Pure,SIDE_EFFECT_FREE,,Match,0.1,0.0,0.1,3,1,0,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,hashCode,<java.util.EnumMap: int hashCode()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.8,0.0,0.8,14,7,4,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,clone,<java.util.EnumMap: java.util.EnumMap clone()>,,SIDE_EFFECTING,writes to static field vals,Both Side-Effecting,0.6,0.0,0.6,16,4,2,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,clone,<java.util.EnumMap: java.lang.Object clone()>,,SIDE_EFFECTING,writes to static field vals,Both Side-Effecting,0.2,0.0,0.2,3,3,2,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,clone,<java.util.EnumMap: java.util.EnumMap clone()>,,SIDE_EFFECTING,writes to static field vals,Both Side-Effecting,0.4,0.0,0.4,16,5,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,clone,<java.util.EnumMap: java.lang.Object clone()>,,SIDE_EFFECTING,writes to static field vals,Both Side-Effecting,0.2,0.0,0.2,3,4,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,<init>,<java.util.EnumMap: void <init>(java.util.EnumMap)>,,SIDE_EFFECTING,writes to static field vals,Both Side-Effecting,0.5,0.0,0.5,15,8,9,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,equals,<java.util.EnumMap: boolean equals(java.util.EnumMap)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.6,0.0,0.6,31,9,5,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,typeCheck,<java.util.EnumMap: void typeCheck(java.lang.Enum)>,,SIDE_EFFECTING,loaded object 'load keyType from parameter this' escapes to global scope,Both Side-Effecting,0.8,0.0,0.9,19,15,6,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,getKeyUniverse,<java.util.EnumMap: java.lang.Enum[] getKeyUniverse(java.lang.Class)>,,SIDE_EFFECTING,Class parameter escapes to global scope,Both Side-Effecting,0.1,0.0,0.1,4,2,0,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,containsValue,<java.util.EnumMap: boolean containsValue(java.lang.Object)>,Pure,SIDE_EFFECT_FREE,,Match,0.4,0.0,0.4,14,6,2,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$KeySet,<init>,<java.util.EnumMap$KeySet: void <init>(java.util.EnumMap)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,5,2,1,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,keySet,<java.util.EnumMap: java.util.Set keySet()>,,SIDE_EFFECTING,mutates this via field keySet,Both Side-Effecting,0.2,0.0,0.2,8,3,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,<clinit>,<java.util.EnumMap: void <clinit>()>,,SIDE_EFFECTING,writes to static field NULL,Both Side-Effecting,0.2,0.0,0.2,4,2,0,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,containsKey,<java.util.EnumMap: boolean containsKey(java.lang.Object)>,Pure,SIDE_EFFECTING,Object parameter escapes to global scope,Tool False Positive,0.4,0.0,0.4,13,6,2,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,put,"<java.util.EnumMap: java.lang.Object put(java.lang.Enum,java.lang.Object)>",,SIDE_EFFECTING,mutates this via field size,Both Side-Effecting,0.5,0.0,0.5,16,20,9,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,put,"<java.util.EnumMap: java.lang.Object put(java.lang.Object,java.lang.Object)>",,SIDE_EFFECTING,mutates this via field size,Both Side-Effecting,0.2,0.0,0.2,6,20,9,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,<init>,<java.util.EnumMap: void <init>(java.lang.Class)>,,SIDE_EFFECTING,Class parameter escapes to global scope,Both Side-Effecting,0.2,0.0,0.2,12,5,4,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$KeyIterator,next,<java.util.EnumMap$KeyIterator: java.lang.Enum next()>,,SIDE_EFFECTING,mutates this via field index,Both Side-Effecting,0.2,0.0,0.2,15,7,4,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$KeyIterator,next,<java.util.EnumMap$KeyIterator: java.lang.Object next()>,,SIDE_EFFECTING,mutates this via field index,Both Side-Effecting,0.1,0.0,0.1,3,6,4,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$Values,iterator,<java.util.EnumMap$Values: java.util.Iterator iterator()>,SideEffectFree,SIDE_EFFECT_FREE,,Match,0.1,0.0,0.1,5,3,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,<init>,<java.util.EnumMap: void <init>(java.util.Map)>,,SIDE_EFFECTING,writes to static field vals,Both Side-Effecting,1.3,0.0,1.4,38,26,28,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,entrySet,<java.util.EnumMap: java.util.Set entrySet()>,SideEffectFree,SIDE_EFFECTING,mutates this via field entrySet,Tool False Positive,0.2,0.0,0.2,8,3,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$Values,<init>,<java.util.EnumMap$Values: void <init>(java.util.EnumMap)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,5,2,1,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,values,<java.util.EnumMap: java.util.Collection values()>,,SIDE_EFFECTING,mutates this via field values,Both Side-Effecting,0.1,0.0,0.1,8,3,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,remove,<java.util.EnumMap: java.lang.Object remove(java.lang.Object)>,,SIDE_EFFECTING,mutates this via field size,Both Side-Effecting,0.2,0.0,0.2,17,8,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$Values,size,<java.util.EnumMap$Values: int size()>,Pure,SIDE_EFFECT_FREE,,Match,0.1,0.0,0.1,4,2,1,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,equals,<java.util.EnumMap: boolean equals(java.lang.Object)>,,SIDE_EFFECTING,loaded object 'callee: load vals from EnumMap parameter' escapes to global scope,Both Side-Effecting,0.8,0.0,0.8,43,10,8,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,writeObject,<java.util.EnumMap: void writeObject(java.io.ObjectOutputStream)>,,SIDE_EFFECTING,ObjectOutputStream parameter escapes to global scope,Both Side-Effecting,0.4,0.0,0.4,22,9,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap,readObject,<java.util.EnumMap: void readObject(java.io.ObjectInputStream)>,,SIDE_EFFECTING,mutates this via field vals,Both Side-Effecting,0.6,0.0,0.7,20,21,13,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$KeyIterator,<init>,<java.util.EnumMap$KeyIterator: void <init>(java.util.EnumMap)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,5,2,2,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$KeySet,iterator,<java.util.EnumMap$KeySet: java.util.Iterator iterator()>,SideEffectFree,SIDE_EFFECT_FREE,,Match,0.1,0.0,0.1,5,3,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$KeySet,remove,<java.util.EnumMap$KeySet: boolean remove(java.lang.Object)>,,SIDE_EFFECTING,Object parameter escapes to global scope,Both Side-Effecting,0.2,0.0,0.2,13,8,4,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$KeySet,clear,<java.util.EnumMap$KeySet: void clear()>,,SIDE_EFFECTING,mutates loaded object 'load this$0 from parameter this' via field size,Both Side-Effecting,0.1,0.0,0.1,4,3,2,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$KeySet,size,<java.util.EnumMap$KeySet: int size()>,Pure,SIDE_EFFECT_FREE,,Match,0.0,0.0,0.1,4,2,1,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$KeySet,contains,<java.util.EnumMap$KeySet: boolean contains(java.lang.Object)>,Pure,SIDE_EFFECTING,Object parameter escapes to global scope,Tool False Positive,0.2,0.0,0.2,5,6,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$1,hashCode,<java.util.EnumMap$1: int hashCode()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.0,0.0,0.0,2,1,0,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$1,toString,<java.util.EnumMap$1: java.lang.String toString()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.0,0.0,0.0,2,1,0,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EnumMapIterator,checkLastReturnedIndex,<java.util.EnumMap$EnumMapIterator: void checkLastReturnedIndex()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,7,2,0,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EnumMapIterator,remove,<java.util.EnumMap$EnumMapIterator: void remove()>,,SIDE_EFFECTING,mutates this via field lastReturnedIndex,Both Side-Effecting,0.1,0.0,0.2,17,4,2,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$Values,remove,<java.util.EnumMap$Values: boolean remove(java.lang.Object)>,,SIDE_EFFECTING,mutates loaded object 'load this$0 from parameter this' via field size,Both Side-Effecting,0.3,0.0,0.4,25,7,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$Values,contains,<java.util.EnumMap$Values: boolean contains(java.lang.Object)>,Pure,SIDE_EFFECT_FREE,,Match,0.1,0.0,0.1,5,6,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$Values,clear,<java.util.EnumMap$Values: void clear()>,,SIDE_EFFECTING,mutates loaded object 'load this$0 from parameter this' via field size,Both Side-Effecting,0.1,0.0,0.1,4,3,2,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntryIterator$Entry,setValue,<java.util.EnumMap$EntryIterator$Entry: java.lang.Object setValue(java.lang.Object)>,,SIDE_EFFECTING,mutates loaded object 'load vals from load this$0 from load this$1 from parameter this' via field array element,Both Side-Effecting,0.3,0.0,0.3,20,10,5,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntryIterator$Entry,<init>,"<java.util.EnumMap$EntryIterator$Entry: void <init>(java.util.EnumMap$EntryIterator,int)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,7,2,1,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntryIterator,next,<java.util.EnumMap$EntryIterator: java.util.Map$Entry next()>,,SIDE_EFFECTING,mutates this via field index,Both Side-Effecting,0.2,0.0,0.2,14,5,5,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntryIterator,next,<java.util.EnumMap$EntryIterator: java.lang.Object next()>,,SIDE_EFFECTING,mutates this via field index,Both Side-Effecting,0.2,0.0,0.2,3,5,5,2232.1,65.1,2041.4,52.0,4.1,83
EnumMap.java,java.util.EnumMap$EntryIterator,remove,<java.util.EnumMap$EntryIterator: void remove()>,,SIDE_EFFECTING,mutates this via field lastReturnedIndex,Both Side-Effecting,0.2,0.0,0.2,14,4,3,2232.1,65.1,2041.4,52.0,4.1,83
EnumSet.java,java.util.EnumSet,<init>,"<java.util.EnumSet: void <init>(java.lang.Class,java.lang.Enum[])>",,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,17.3,0.8,18.1,7,3,2,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,getUniverse,<java.util.EnumSet: java.lang.Enum[] getUniverse(java.lang.Class)>,,SIDE_EFFECTING,Class parameter escapes to global scope,Both Side-Effecting,0.5,0.0,0.5,4,2,0,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,noneOf,<java.util.EnumSet: java.util.EnumSet noneOf(java.lang.Class)>,,SIDE_EFFECTING,Class parameter escapes to global scope,Both Side-Effecting,8.7,0.0,8.7,19,4,2,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet$SerializationProxy,readResolve,<java.util.EnumSet$SerializationProxy: java.lang.Object readResolve()>,,SIDE_EFFECTING,loaded object 'load elementType from parameter this' escapes to global scope,Both Side-Effecting,1.9,1.3,3.3,12,7,4,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet$SerializationProxy,<init>,<java.util.EnumSet$SerializationProxy: void <init>(java.util.EnumSet)>,,SIDE_EFFECTING,EnumSet parameter escapes to global scope,Both Side-Effecting,0.5,0.0,0.5,10,5,4,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet$SerializationProxy,<clinit>,<java.util.EnumSet$SerializationProxy: void <clinit>()>,,SIDE_EFFECTING,writes to static field ZERO_LENGTH_ENUM_ARRAY,Both Side-Effecting,0.1,0.1,0.2,3,2,0,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,of,"<java.util.EnumSet: java.util.EnumSet of(java.lang.Enum,java.lang.Enum)>",,SIDE_EFFECTING,Enum parameter escapes to global scope,Both Side-Effecting,0.3,0.0,0.3,7,5,2,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,of,<java.util.EnumSet: java.util.EnumSet of(java.lang.Enum)>,,SIDE_EFFECTING,Enum parameter escapes to global scope,Both Side-Effecting,0.4,0.0,0.4,5,4,2,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,clone,<java.util.EnumSet: java.lang.Object clone()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.1,0.0,0.1,3,2,0,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,clone,<java.util.EnumSet: java.util.EnumSet clone()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.4,0.0,0.4,9,3,0,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,clone,<java.util.EnumSet: java.lang.Object clone()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.2,0.0,0.2,3,3,0,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,clone,<java.util.EnumSet: java.util.EnumSet clone()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.2,0.0,0.2,9,3,0,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,typeCheck,<java.util.EnumSet: void typeCheck(java.lang.Enum)>,,SIDE_EFFECTING,loaded object 'load elementType from parameter this' escapes to global scope,Both Side-Effecting,0.6,0.0,0.7,19,7,1,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,of,"<java.util.EnumSet: java.util.EnumSet of(java.lang.Enum,java.lang.Enum,java.lang.Enum)>",,SIDE_EFFECTING,Enum parameter escapes to global scope,Both Side-Effecting,0.4,0.0,0.4,9,6,2,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,copyOf,<java.util.EnumSet: java.util.EnumSet copyOf(java.util.EnumSet)>,,SIDE_EFFECTING,EnumSet parameter escapes to global scope,Both Side-Effecting,0.2,0.0,0.2,3,3,0,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,complementOf,<java.util.EnumSet: java.util.EnumSet complementOf(java.util.EnumSet)>,,SIDE_EFFECTING,EnumSet parameter escapes to global scope,Both Side-Effecting,0.2,0.0,0.2,4,3,0,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,range,"<java.util.EnumSet: java.util.EnumSet range(java.lang.Enum,java.lang.Enum)>",,SIDE_EFFECTING,Enum parameter escapes to global scope,Both Side-Effecting,0.5,0.0,0.6,17,5,2,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,of,"<java.util.EnumSet: java.util.EnumSet of(java.lang.Enum,java.lang.Enum[])>",,SIDE_EFFECTING,Enum parameter escapes to global scope,Both Side-Effecting,0.7,0.0,0.7,14,6,2,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,writeReplace,<java.util.EnumSet: java.lang.Object writeReplace()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.3,0.0,0.3,4,5,4,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,allOf,<java.util.EnumSet: java.util.EnumSet allOf(java.lang.Class)>,,SIDE_EFFECTING,Class parameter escapes to global scope,Both Side-Effecting,0.2,0.0,0.2,4,4,2,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,copyOf,<java.util.EnumSet: java.util.EnumSet copyOf(java.util.Collection)>,,SIDE_EFFECTING,Collection parameter escapes to global scope,Both Side-Effecting,0.7,0.0,0.7,22,5,2,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,readObject,<java.util.EnumSet: void readObject(java.io.ObjectInputStream)>,,SIDE_EFFECT_FREE,,File Not Annotated,0.2,0.0,0.2,5,3,0,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,of,"<java.util.EnumSet: java.util.EnumSet of(java.lang.Enum,java.lang.Enum,java.lang.Enum,java.lang.Enum,java.lang.Enum)>",,SIDE_EFFECTING,Enum parameter escapes to global scope,Both Side-Effecting,0.5,0.0,0.5,13,8,2,2066.2,56.2,1913.1,35.6,2.7,25
EnumSet.java,java.util.EnumSet,readObjectNoData,<java.util.EnumSet: void readObjectNoData()>,,SIDE_EFFECT_FREE,,File Not Annotated,0.1,0.0,0.1,4,2,0,2066.2,56.2,1913.1,35.6,2.7,25
